OBJECTID,N_SQ_EP,L_EP_MAJ,L_EP_MIN,C_CAINSEE,C_POSTAL,N_VOIE,C_SUF1,C_SUF2,C_SUF3,C_DESI,C_LIAISON,L_VOIE,C_NIV1,C_NIV2,C_NIV3,B_PUBLIC,C_GESTION,D_ANNEE_CR,B_SITE,B_MONUMENT,B_LOGISTIQ,L_INF_COMP,LIB_QL1,VAL_QL1,LIB_QL2,VAL_QL2,LIB_QL3,VAL_QL3,LIB_QN1,VAL_QN1,LIB_QN2,VAL_QN2,LIB_QN3,VAL_QN3,N_SQ_CO,N_SQ_AR,N_SQ_EE,B_LOCAL,B_TERRITOR,B_METROPOL,C_MET,CREATED_US,CREATED_DA,LAST_EDITE,LAST_EDI_1,N_SQ_IR
497,753003033,"JARDIN JACQUES AUDIBERTI","Jardin Jacques Audiberti",75117,75007,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15112,"O","M",1987,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000017,750002459,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:55.000Z",750004869
498,753002918,"JARDIN DE L'HOSPICE DEBROUSSE","Jardin de l'hospice Debrousse",75120,75000,148,"NULL","NULL","NULL","RUE","NULL","BAGNOLET",15,151,15112,"O","M",1979,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000020,750003141,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:55.000Z",750004411
499,753003010,"JARDIN DE LA PLACE DE LA PORTE MAILLOT","Jardin de la Place de la Porte Maillot",75116,75006,4,"NULL","NULL","NULL","PLACE","NULL","PORTE MAILLOT",15,151,15112,"O","M",1974,"NULL","NULL","NULL","NULL","37","O","38","N","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000016,750002291,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:51.000Z",750004870
500,753003011,"JARDIN DE LA PLACE RODIN","Jardin de la Place Rodin",75116,75006,1,"NULL","NULL","NULL","AVENUE","NULL","ADRIEN HEBRARD",15,151,15112,"O","M",1994,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000016,750002267,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:52.000Z",750004598
501,753002826,"PROMENADE PLANTÉE - VIADUC DES ARTS","Promenade Plantée - Viaduc des Arts",75112,75002,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15112,"O","M",1988,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000012,750005410,"NULL","NULL","NULL","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:54.000Z",750004711
502,753003095,"SQUARE REJANE","Square Rejane",75120,75000,58,"NULL","NULL","NULL","RUE","NULL","LAGNY",15,151,15112,"O","M",1936,"NULL","NULL","NULL","NULL","37","O","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000020,750003160,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:51.000Z",750004653
503,753002828,"SQUARE BOULEVARD DE PICPUS","Square Boulevard de Picpus",75112,75002,55,"NULL","NULL","NULL","BOULEVARD","NULL","PICPUS",15,151,15112,"O","M",1984,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000012,750004994,"NULL","NULL","NULL","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:55.000Z",750004684
504,753003115,"SQUARE RAYMOND QUENEAU","Square Raymond Queneau",75118,75008,22,"NULL","NULL","NULL","RUE","NULL","RAYMOND QUENEAU",15,151,15112,"O","M",1989,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000018,750002626,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:52.000Z",750004023
505,753002656,"JARDIN DE LA GARE DE REUILLY","Jardin de la Gare de Reuilly",75112,75002,6,"NULL","NULL","NULL","RUE","NULL","PAUL DUKAS",15,151,15112,"O","M",1994,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000012,750001242,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:54.000Z",750004744
506,753002852,"ESPLANADE DES GRANDS MOULINS","Esplanade des Grands Moulins",75113,75003,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15112,"O","M",2008,"NULL","NULL","NULL","NULL","37","O","38","N","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000013,750005401,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:57.000Z",750003963
507,753002939,"SQUARE DE LA JUSTICE","Square de la Justice",75120,75000,60,"NULL","NULL","NULL","RUE","NULL","JUSTICE",15,151,15112,"O","M",1980,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000020,750005386,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:52.000Z",750004326
508,753002922,"JARDIN DE LA RUE PALI-KAO","Jardin de la Rue Pali-kao",75120,75000,38,"NULL","NULL","NULL","RUE","NULL","PALI KAO",15,151,15112,"O","M",1988,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000020,750003124,"O","O","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:55.000Z",750004317
509,753003220,"ESPLANADE GASTON MONERVILLE","Esplanade Gaston Monerville",75106,75006,1,"NULL","NULL","NULL","PLACE","NULL","ANDRE HONNORAT",15,151,15112,"O","M",1867,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000006,750003478,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:56.000Z",750004746
510,753002758,"SQUARE DU CHANOINE VIOLLET","Square du Chanoine Viollet",75114,75004,72,"NULL","NULL","NULL","RUE","NULL","MOULIN VERT",15,151,15112,"O","M",2004,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000014,750001690,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:54.000Z",750003944
511,753002370,"JARDIN DE L'EGLISE SAINT-GERMAIN L'AUXERROIS","Jardin de l'Eglise Saint-Germain L'auxerrois",75101,75001,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,152,15211,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000001,750000029,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:52.000Z",750004497
512,753003320,"JARDIN DES CHAMPS ELYSEES (ABORDS DU PETIT PALAIS)","Jardin des Champs Elysees (abords du Petit Palais)",75108,75008,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15112,"O","M",2006,"NULL","NULL","NULL","NULL","37","O","38","N","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000008,750000778,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:54.000Z",750004344
513,753002913,"JARDIN DE LA PLACE RAYMOND LOSSERAND","Jardin de la Place Raymond Losserand",75114,75004,145,"NULL","NULL","NULL","RUE","NULL","RAYMOND LOSSERAND",15,151,15112,"O","M",2011,"NULL","NULL","NULL","NULL","37","O","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000014,750001691,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:55.000Z",750003950
514,753003107,"SQUARE JEHAN RICTUS","Square Jehan Rictus",75118,75008,1,"NULL","NULL","NULL","RUE","NULL","VIEUVILLE",15,151,15112,"O","M",1936,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000018,750002647,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:51.000Z",750003988
515,753002386,"COLLÈGE ET LYCÉE CLASSIQUE ET MODERNE  HENRI IV","Jardin du Lycée Henri IV",75105,75005,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,152,15211,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000005,750004934,"N","O","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:51.000Z",750004673
516,753003160,"SQUARE DE LA PLACE DAUPHINE","Square de la Place Dauphine",75101,75001,2,"NULL","NULL","NULL","PLACE","NULL","DAUPHINE",15,151,15112,"O","M",1970,"NULL","NULL","NULL","NULL","37","O","38","N","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000001,750000035,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:56.000Z",750004559
517,753003015,"JARDIN DU RANELAGH","Jardin du Ranelagh",75116,75006,22,"NULL","NULL","NULL","CHAUSSEE","NULL","MUETTE",15,151,15112,"O","M",1996,"NULL","NULL","NULL","NULL","37","O","38","N","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000016,750002265,"O","O","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:57.000Z",750004513
518,753002425,"JARDIN DU 147 BOULEVARD DAVOUT","Jardin du 147 Boulevard Davout",75120,75000,147,"NULL","NULL","NULL","BOULEVARD","NULL","DAVOUT",15,152,15211,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000020,0,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:53.000Z",750004501
519,753002815,"JARDIN DU PORT DE L'ARSENAL","Jardin du Port de l'arsenal",75112,75002,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15112,"O","M",1983,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000012,750001222,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:57.000Z",750004619
520,753003007,"JARDIN D'ACCLIMATATION","Jardin d'acclimatation",75116,75006,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15112,"O","M",1860,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000016,750003390,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:55.000Z",750004870
521,753002844,"SQUARE FREDERIC ROSSIF","Square Frederic Rossif",75112,75002,175,"NULL","NULL","NULL","RUE","NULL","CHARENTON",15,151,15112,"O","M",1978,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000012,750001234,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:53.000Z",750004712
522,753003137,"PARC DE LA BUTTE DU CHAPEAU ROUGE","Parc de la Butte du Chapeau Rouge",75119,75009,11,"NULL","NULL","NULL","BOULEVARD","NULL","ALGERIE",15,151,15112,"O","M",1968,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000019,750002868,"O","O","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:56.000Z",750004000
523,753003122,"SQUARE SUZANNE BUISSON","Square Suzanne Buisson",75118,75008,7,"B","NULL","NULL","RUE","NULL","GIRARDON",15,151,15112,"O","M",1951,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000018,750002635,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:56.000Z",750004110
524,753003045,"SQUARE DE LA RUE BAYEN","Square de la Rue Bayen",75117,75007,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15112,"O","M",1979,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000017,750002466,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:54.000Z",750004145
525,753002908,"JARDIN D'ISORE","Jardin d'Isore",75114,75004,1,"NULL","NULL","NULL","RUE","NULL","BEZOUT",15,151,15112,"O","M",2013,"NULL","NULL","NULL","NULL","37","O","38","N","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000014,750005062,"NULL","NULL","NULL","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:55.000Z",750004818
526,943005643,"JARDIN SAINT-LAZARE","Jardin Saint-Lazare",75110,75000,12,"NULL","NULL","NULL","RUE","NULL","LEON SCHWARTZENBERG",15,151,15112,"O","M",2015,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000010,750000950,"O","N","N","NULL","BEAUREGA","2017-01-23T09:55:07.000Z","BEAUREGA","2017-06-15T11:20:57.000Z",750004236
527,753002367,"JARDIN DU MUSÉE ANTOINE BOURDELLE","Jardin du Musée Antoine Bourdelle",75115,75005,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,152,15211,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000015,750001964,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:52.000Z",750004734
528,753003036,"JARDIN MARGUERITE LONG","Jardin Marguerite Long",75117,75007,2,"NULL","NULL","NULL","ALLEE","NULL","GENERAL KOENIG",15,151,15112,"O","M",1983,"NULL","NULL","NULL","NULL","37","O","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000017,750002468,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:51.000Z",750004002
529,753003217,"SQUARE SAINT-MEDARD","Square Saint-Medard",75105,75005,36,"NULL","NULL","NULL","RUE","NULL","CENSIER",15,151,15112,"O","M",1873,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000005,750000333,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:58.000Z",750003904
530,753003041,"SQUARE AUGUSTE BALAGNY","Square Auguste Balagny",75117,75007,1,"NULL","NULL","NULL","RUE","NULL","JEAN OESTREICHER",15,151,15112,"O","M",1990,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000017,750002455,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:52.000Z",750004869
531,753003182,"JARDIN DE L'HÔTEL LAMOIGNON","Jardin de l'Hôtel Lamoignon",75104,75004,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15112,"O","M",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000004,750000218,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:57.000Z",750004556
532,753003295,"SQUARE DENIS POULOT","Square Denis Poulot",75111,75001,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15112,"O","M",2006,"NULL","NULL","NULL","NULL","37","O","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000011,750001061,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:57.000Z",750004506
533,753003273,"SQUARE DU TCHAD","Square du Tchad",75116,75006,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15112,"O","M",1978,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000016,750002276,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:54.000Z",750004879
534,753002730,"SQUARE CLAUDE BERNARD","Square Claude Bernard",75119,75009,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15112,"O","M",2000,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000019,750002878,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:54.000Z",750004861
535,753002840,"SQUARE DES COMBATTANTS D'INDOCHINE","Square des Combattants d'Indochine",75112,75002,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15112,"O","M",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000012,750003562,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:53.000Z",750004881
536,753003282,"SQUARE VILLEMIN","Square Villemin",75110,75000,8,"NULL","NULL","NULL","RUE","NULL","RECOLLETS",15,151,15112,"O","M",2001,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000010,750000951,"O","O","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:55.000Z",750004208
537,753003148,"JARDIN OLIVIER METRA-PIXERECOURT","Jardin Olivier Métra-Pixérécourt",75120,75000,2,"NULL","NULL","NULL","RUE","NULL","OLIVIER METRA",15,151,15112,"O","M",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000020,750005172,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:53.000Z",750004299
538,753002857,"JARDIN CYPRIEN NORWID","Jardin Cyprien Norwid",75113,75003,46,"NULL","NULL","NULL","RUE","NULL","GRANDS MOULINS",15,151,15112,"O","M",2004,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000013,750001447,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:52.000Z",750004451
539,753002849,"SQUARE SAINT-ELOI","Square Saint-Eloi",75112,75002,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15112,"O","M",1974,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000012,750001231,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:57.000Z",750004712
540,753003201,"JARDIN DU PORT DE LA TOURNELLE","Jardin du Port de la Tournelle",75105,75005,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15112,"O","M",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000005,750000320,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:51.000Z",750004628
541,753003038,"MAIL ANDRÉ BRÉCHET","Mail André Bréchet",75117,75007,22,"NULL","NULL","NULL","RUE","NULL","ANDRE BRECHET",15,151,15112,"O","M",2009,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000017,750005088,"NULL","NULL","NULL","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:54.000Z",750004865
542,753002378,"JARDIN DE L'EGLISE NOTRE DAME","Jardin de l'Eglise Notre Dame",75104,75004,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,152,15211,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000004,750000215,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:51.000Z",750004571
543,943005644,"SQUARE HENRI CHRISTINE","Square Henri Christine",75110,75000,151,"NULL","NULL","NULL","QUAI","NULL","JEMMAPES",15,151,15112,"O","M",1891,"NULL","NULL","NULL","NULL","37","O","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000010,750000945,"O","O","O","NULL","BEAUREGA","2017-05-03T15:56:35.000Z","BEAUREGA","2017-06-15T11:20:57.000Z",750004169
544,753003039,"SQUARE ALBERT BESNARD","Square Albert Besnard",75117,75007,9,"NULL","NULL","NULL","PLACE","NULL","MARECHAL JUIN",15,151,15112,"O","M",1930,"NULL","NULL","NULL","NULL","37","O","38","N","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000017,750002460,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:57.000Z",750003973
545,753002916,"JARDIN 2BIS CITÉ AUBRY","Jardin 2bis Cité Aubry",75120,75000,2,"B","NULL","NULL","CITE","NULL","AUBRY",15,151,15112,"O","M",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000020,750005053,"NULL","NULL","NULL","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:51.000Z",750004402
546,753002864,"JARDIN DE LA PLACE DU DOCTEUR NAVARRE","Jardin de la Place du Docteur Navarre",75113,75003,2,"NULL","NULL","NULL","PLACE","NULL","DOCTEUR NAVARRE",15,151,15112,"O","M",2005,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000013,750005031,"NULL","NULL","NULL","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:57.000Z",750004821
547,753002896,"SQUARE GUSTAVE MESUREUR","Square Gustave Mesureur",75113,75003,105,"NULL","NULL","NULL","RUE","NULL","JEANNE ARC",15,151,15112,"O","M",1982,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000013,750001411,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:52.000Z",750004447
548,753003093,"SQUARE LOUIS LUMIÈRE","Square Louis Lumière",75120,75000,42,"NULL","NULL","NULL","RUE","NULL","LOUIS LUMIERE",15,151,15112,"O","M",1969,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000020,750003144,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:51.000Z",750004875
549,753002995,"SQUARE GARIBALDI","Square Garibaldi",75115,75005,141,"NULL","NULL","NULL","BOULEVARD","NULL","GRENELLE",15,151,15112,"O","M",1881,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000015,750001923,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:55.000Z",750004644
550,753003277,"SQUARE ROBERT SCHUMAN","Square Robert Schuman",75116,75006,20,"NULL","NULL","NULL","BOULEVARD","NULL","LANNES",15,151,15112,"O","M",1980,"NULL","NULL","NULL","NULL","37","O","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000016,750002252,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:55.000Z",750004306
551,943005645,"JARDIN DE LA COUR DE LA FERME SAINT-LAZARE","Jardin de la cour de la ferme Saint-Lazare",75110,75000,6,"NULL","NULL","NULL","SQUARE","NULL","ALBAN SATRAGNE",15,151,15112,"O","M",2007,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000010,750000950,"O","N","N","NULL","BEAUREGA","2017-05-03T16:07:40.000Z","BEAUREGA","2017-06-15T11:20:57.000Z",750004236
552,753003189,"SQUARE COUPERIN","Square Couperin",75104,75004,0,"NULL","NULL","NULL","NULL","NULL","NULL",15,151,15112,"O","M",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000004,750000200,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:56.000Z",750004560
553,753002803,"SQUARE MAURICE GARDETTE","Square Maurice Gardette",75111,75001,8,"NULL","NULL","NULL","RUE","NULL","GENERAL BLAISE",15,151,15112,"O","M",1872,"NULL","NULL","NULL","NULL","37","N","38","O","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000011,750001072,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-06-15T11:20:51.000Z",750004467
